date,years,spread_bp
2023-10-16,7.0,95.529
2023-10-16,10.0,113.997
2023-10-17,3.0,51.338
2023-10-17,5.0,75.404
2023-10-17,7.0,96.312
2023-10-17,10.0,113.972
2023-10-18,3.0,53.561
2023-10-18,5.0,78.155
2023-10-18,7.0,98.823
2023-10-18,10.0,115.732
2023-10-19,3.0,56.671
2023-10-19,5.0,81.56
2023-10-19,7.0,102.019
2023-10-19,10.0,118.933
2023-10-20,3.0,57.633
2023-10-20,5.0,81.326
2023-10-20,7.0,102.507
2023-10-20,10.0,119.582
2023-10-23,3.0,55.599
2023-10-23,5.0,79.128
2023-10-23,7.0,100.337
2023-10-23,10.0,117.545
2023-10-24,3.0,53.831
2023-10-24,5.0,77.342
2023-10-24,7.0,98.223
2023-10-24,10.0,116.003
2023-10-25,3.0,56.295
2023-10-25,5.0,80.87
2023-10-25,7.0,101.787
2023-10-25,10.0,118.138
2023-10-26,3.0,56.602
2023-10-26,5.0,80.911
2023-10-26,7.0,102.137
2023-10-26,10.0,118.326
2023-10-27,3.0,57.403
2023-10-27,5.0,81.732
2023-10-27,7.0,103.358
2023-10-27,10.0,118.909
2023-10-30,3.0,56.938
2023-10-30,5.0,81.22
2023-10-30,7.0,102.603
2023-10-30,10.0,118.602
2023-10-31,3.0,55.403
2023-10-31,5.0,79.509
2023-10-31,7.0,100.772
2023-10-31,10.0,117.255
2023-11-01,3.0,53.264
2023-11-01,5.0,75.937
2023-11-01,7.0,97.497
2023-11-01,10.0,114.944
2023-11-02,3.0,49.501
2023-11-02,5.0,72.164
2023-11-02,7.0,93.445
2023-11-02,10.0,111.488
2023-11-03,3.0,46.774
2023-11-03,5.0,69.978
2023-11-03,7.0,91.665
2023-11-03,10.0,110.033
2023-11-06,3.0,47.338
2023-11-06,5.0,71.31
2023-11-06,7.0,92.993
2023-11-06,10.0,110.727
2023-11-07,3.0,46.467
2023-11-07,5.0,69.636
2023-11-07,7.0,91.493
2023-11-07,10.0,109.674
2023-11-08,3.0,45.87
2023-11-08,5.0,69.478
2023-11-08,7.0,91.479
2023-11-08,10.0,109.158
2023-11-09,3.0,46.545
2023-11-09,5.0,70.445
2023-11-09,7.0,92.343
2023-11-09,10.0,109.986
2023-11-10,3.0,44.965
2023-11-10,5.0,68.019
2023-11-10,7.0,90.107
2023-11-10,10.0,108.303
2023-11-13,3.0,43.751
2023-11-13,5.0,67.418
2023-11-13,7.0,89.404
2023-11-13,10.0,107.381
2023-11-14,3.0,41.663
2023-11-14,5.0,64.698
2023-11-14,7.0,86.709
2023-11-14,10.0,105.335
2023-11-15,3.0,41.099
2023-11-15,5.0,65.376
2023-11-15,7.0,87.031
2023-11-15,10.0,105.572
2023-11-16,3.0,41.569
2023-11-16,5.0,65.329
2023-11-16,7.0,87.623
2023-11-16,10.0,105.811
2023-11-17,3.0,40.611
2023-11-17,5.0,64.4
2023-11-17,7.0,86.727
2023-11-17,10.0,104.978
2023-11-20,3.0,39.791
2023-11-20,5.0,63.733
2023-11-20,7.0,86.07
2023-11-20,10.0,104.344
2023-11-21,3.0,40.031
2023-11-21,5.0,63.88
2023-11-21,7.0,86.213
2023-11-21,10.0,104.538
2023-11-22,3.0,39.318
2023-11-22,5.0,62.611
2023-11-22,7.0,85.12
2023-11-22,10.0,103.678
2023-11-23,3.0,38.895
2023-11-23,10.0,103.548
2023-11-24,3.0,39.196
2023-11-24,5.0,63.178
2023-11-24,7.0,85.63
2023-11-24,10.0,103.873
2023-11-27,3.0,39.843
2023-11-27,5.0,63.791
2023-11-27,7.0,86.238
2023-11-27,10.0,104.512
2023-11-28,3.0,39.723
2023-11-28,5.0,63.058
2023-11-28,7.0,85.711
2023-11-28,10.0,104.23
2023-11-29,3.0,39.121
2023-11-29,5.0,62.995
2023-11-29,7.0,85.453
2023-11-29,10.0,103.869
2023-11-30,3.0,38.999
2023-11-30,5.0,62.413
2023-11-30,7.0,84.563
2023-11-30,10.0,103.557
2023-12-01,3.0,37.673
2023-12-01,5.0,61.214
2023-12-01,7.0,83.472
2023-12-01,10.0,102.52
2023-12-04,3.0,38.076
2023-12-04,5.0,62.17
2023-12-04,7.0,84.419
2023-12-04,10.0,102.943
2023-12-05,3.0,38.523
2023-12-05,5.0,62.76
2023-12-05,7.0,84.611
2023-12-05,10.0,103.487
2023-12-06,3.0,38.885
2023-12-06,5.0,62.989
2023-12-06,7.0,85.035
2023-12-06,10.0,103.648
2023-12-07,3.0,38.838
2023-12-07,5.0,62.378
2023-12-07,7.0,84.483
2023-12-07,10.0,103.279
2023-12-08,3.0,37.947
2023-12-08,5.0,61.55
2023-12-08,7.0,83.635
2023-12-08,10.0,102.603
2023-12-11,3.0,37.715
2023-12-11,5.0,61.393
2023-12-11,7.0,83.492
2023-12-11,10.0,102.364
2023-12-12,3.0,36.686
2023-12-12,5.0,59.842
2023-12-12,7.0,81.918
2023-12-12,10.0,101.14
2023-12-13,3.0,33.908
2023-12-13,5.0,55.554
2023-12-13,7.0,78.349
2023-12-13,10.0,98.249
2023-12-14,3.0,34.117
2023-12-14,5.0,56.704
2023-12-14,7.0,79.466
2023-12-14,10.0,98.42
2023-12-15,3.0,33.992
2023-12-15,5.0,57.504
2023-12-15,7.0,79.82
2023-12-15,10.0,98.717
2023-12-18,3.0,34.6
2023-12-18,5.0,57.833
2023-12-18,7.0,80.279
2023-12-18,10.0,99.022
2023-12-19,3.0,34.195
2023-12-19,5.0,56.898
2023-12-19,7.0,78.809
2023-12-19,10.0,98.104
2023-12-20,3.0,34.674
2023-12-20,5.0,58.685
2023-12-20,7.0,80.519
2023-12-20,10.0,99.444
2023-12-21,3.0,31.792
2023-12-21,5.0,55.422
2023-12-21,7.0,78.031
2023-12-21,10.0,96.961
2023-12-22,3.0,32.543
2023-12-22,5.0,56.127
2023-12-22,7.0,77.68
2023-12-22,10.0,96.809
2023-12-25,3.0,32.982
2023-12-25,10.0,96.514
2023-12-26,3.0,32.819
2023-12-26,5.0,55.838
2023-12-26,7.0,78.002
2023-12-26,10.0,97.025
2023-12-27,3.0,32.714
2023-12-27,5.0,55.242
2023-12-27,7.0,77.409
2023-12-27,10.0,96.593
2023-12-28,3.0,32.877
2023-12-28,5.0,55.881
2023-12-28,7.0,78.141
2023-12-28,10.0,97.223
2023-12-29,3.0,33.638
2023-12-29,5.0,56.696
2023-12-29,7.0,78.737
2023-12-29,10.0,98.187
2024-01-01,3.0,33.451
2024-01-01,10.0,98.359
2024-01-02,3.0,34.858
2024-01-02,5.0,58.46
2024-01-02,7.0,80.708
2024-01-02,10.0,99.627
2024-01-03,3.0,36.425
2024-01-03,5.0,60.56
2024-01-03,7.0,82.908
2024-01-03,10.0,101.454
2024-01-04,3.0,37.071
2024-01-04,5.0,59.971
2024-01-04,7.0,82.049
2024-01-04,10.0,101.014
2024-01-05,3.0,36.554
2024-01-05,5.0,59.397
2024-01-05,7.0,81.554
2024-01-05,10.0,100.63
2024-01-08,3.0,35.07
2024-01-08,5.0,56.908
2024-01-08,7.0,79.178
2024-01-08,10.0,98.669
2024-01-09,3.0,34.013
2024-01-09,5.0,56.524
2024-01-09,7.0,78.817
2024-01-09,10.0,97.931
2024-01-10,3.0,33.033
2024-01-10,5.0,55.248
2024-01-10,7.0,77.463
2024-01-10,10.0,96.757
2024-01-11,3.0,32.269
2024-01-11,5.0,54.491
2024-01-11,7.0,76.645
2024-01-11,10.0,95.85
2024-01-12,3.0,31.794
2024-01-12,5.0,54.757
2024-01-12,7.0,76.974
2024-01-12,10.0,96.036
2024-01-15,3.0,31.967
2024-01-15,10.0,96.205
2024-01-16,3.0,32.644
2024-01-16,5.0,56.026
2024-01-16,7.0,77.954
2024-01-16,10.0,97.174
2024-01-17,3.0,33.451
2024-01-17,5.0,56.69
2024-01-17,7.0,78.587
2024-01-17,10.0,97.697
2024-01-18,3.0,32.813
2024-01-18,5.0,55.351
2024-01-18,7.0,77.304
2024-01-18,10.0,96.807
2024-01-19,3.0,31.977
2024-01-19,5.0,54.689
2024-01-19,7.0,76.375
2024-01-19,10.0,95.929
2024-01-22,3.0,31.952
2024-01-22,5.0,55.165
2024-01-22,7.0,76.918
2024-01-22,10.0,96.362
2024-01-23,3.0,32.526
2024-01-23,5.0,55.307
2024-01-23,7.0,77.355
2024-01-23,10.0,96.845
2024-01-24,3.0,32.711
2024-01-24,5.0,55.753
2024-01-24,7.0,77.618
2024-01-24,10.0,97.051
2024-01-25,3.0,32.348
2024-01-25,5.0,54.598
2024-01-25,7.0,76.534
2024-01-25,10.0,96.261
2024-01-26,3.0,31.411
2024-01-26,5.0,54.419
2024-01-26,7.0,76.126
2024-01-26,10.0,95.7
2024-01-29,3.0,31.291
2024-01-29,5.0,53.944
2024-01-29,7.0,75.763
2024-01-29,10.0,95.25
2024-01-30,3.0,31.119
2024-01-30,5.0,54.318
2024-01-30,7.0,75.941
2024-01-30,10.0,95.257
2024-01-31,3.0,32.81
2024-01-31,5.0,56.614
2024-01-31,7.0,78.206
2024-01-31,10.0,96.956
2024-02-01,3.0,32.964
2024-02-01,5.0,55.079
2024-02-01,7.0,76.953
2024-02-01,10.0,96.441
2024-02-02,3.0,31.803
2024-02-02,5.0,54.609
2024-02-02,7.0,76.418
2024-02-02,10.0,95.785
2024-02-05,3.0,31.987
2024-02-05,5.0,55.323
2024-02-05,7.0,76.98
2024-02-05,10.0,96.164
2024-02-06,3.0,32.434
2024-02-06,5.0,55.659
2024-02-06,7.0,77.278
2024-02-06,10.0,96.558
2024-02-07,3.0,32.567
2024-02-07,5.0,55.557
2024-02-07,7.0,77.186
2024-02-07,10.0,96.65
2024-02-08,3.0,32.303
2024-02-08,5.0,55.243
2024-02-08,7.0,77.053
2024-02-08,10.0,96.472
2024-02-09,3.0,31.432
2024-02-09,5.0,54.136
2024-02-09,7.0,75.886
2024-02-09,10.0,95.562
2024-02-12,3.0,30.509
2024-02-12,5.0,53.619
2024-02-12,7.0,75.288
2024-02-12,10.0,94.822
2024-02-13,3.0,31.337
2024-02-13,5.0,55.056
2024-02-13,7.0,76.876
2024-02-13,10.0,95.873
2024-02-14,3.0,31.245
2024-02-14,5.0,54.015
2024-02-14,7.0,75.753
2024-02-14,10.0,95.327
2024-02-15,3.0,29.966
2024-02-15,5.0,52.343
2024-02-15,7.0,74.041
2024-02-15,10.0,93.813
2024-02-16,3.0,30.023
2024-02-16,5.0,53.184
2024-02-16,7.0,74.781
2024-02-16,10.0,94.182
2024-02-19,3.0,30.361
2024-02-19,10.0,94.194
2024-02-20,3.0,29.912
2024-02-20,5.0,52.981
2024-02-20,7.0,74.905
2024-02-20,10.0,94.259
2024-02-21,3.0,29.748
2024-02-21,5.0,52.524
2024-02-21,7.0,74.563
2024-02-21,10.0,94.015
2024-02-22,3.0,28.47
2024-02-22,5.0,50.878
2024-02-22,7.0,72.608
2024-02-22,10.0,92.614
2024-02-23,3.0,28.242
2024-02-23,5.0,51.569
2024-02-23,7.0,73.296
2024-02-23,10.0,92.767
2024-02-26,3.0,29.18
2024-02-26,5.0,52.48
2024-02-26,7.0,74.265
2024-02-26,10.0,93.754
2024-02-27,3.0,29.267
2024-02-27,5.0,51.865
2024-02-27,7.0,73.823
2024-02-27,10.0,93.499
2024-02-28,3.0,29.63
2024-02-28,5.0,53.066
2024-02-28,7.0,74.809
2024-02-28,10.0,94.345
2024-02-29,3.0,29.599
2024-02-29,5.0,52.413
2024-02-29,7.0,74.208
2024-02-29,10.0,94.093
2024-03-01,3.0,28.792
2024-03-01,5.0,51.499
2024-03-01,7.0,73.486
2024-03-01,10.0,93.525
2024-03-04,3.0,28.06
2024-03-04,5.0,51.154
2024-03-04,7.0,73.074
2024-03-04,10.0,93.281
2024-03-05,3.0,28.647
2024-03-05,5.0,51.725
2024-03-05,7.0,73.618
2024-03-05,10.0,93.663
2024-03-06,3.0,28.387
2024-03-06,5.0,50.607
2024-03-06,7.0,72.623
2024-03-06,10.0,93.04
2024-03-07,3.0,27.236
2024-03-07,5.0,50.074
2024-03-07,7.0,71.987
2024-03-07,10.0,92.33
2024-03-08,3.0,26.846
2024-03-08,5.0,49.641
2024-03-08,7.0,71.612
2024-03-08,10.0,92.035
2024-03-11,3.0,26.84
2024-03-11,5.0,49.541
2024-03-11,7.0,71.551
2024-03-11,10.0,91.889
2024-03-12,3.0,25.911
2024-03-12,5.0,48.434
2024-03-12,7.0,70.471
2024-03-12,10.0,90.975
2024-03-13,3.0,25.61
2024-03-13,5.0,48.087
2024-03-13,7.0,70.131
2024-03-13,10.0,90.561
2024-03-14,3.0,25.939
2024-03-14,5.0,49.3
2024-03-14,7.0,71.284
2024-03-14,10.0,91.283
2024-03-15,3.0,26.838
2024-03-15,5.0,49.988
2024-03-15,7.0,71.849
2024-03-15,10.0,91.864
2024-03-18,3.0,26.526
2024-03-18,5.0,49.047
2024-03-18,7.0,70.91
2024-03-18,10.0,91.204
2024-03-19,3.0,25.968
2024-03-19,5.0,48.22
2024-03-19,7.0,70.417
2024-03-19,10.0,90.53
2024-03-20,3.0,30.183
2024-03-20,5.0,51.363
2024-03-20,10.0,90.107
2024-03-21,3.0,28.548
2024-03-21,5.0,50.911
2024-03-21,10.0,91.12
2024-03-22,3.0,29.598
2024-03-22,5.0,52.34
2024-03-22,10.0,92.433
2024-03-25,3.0,29.856
2024-03-25,5.0,52.515
2024-03-25,10.0,92.65
2024-03-26,3.0,31.033
2024-03-26,5.0,53.246
2024-03-26,10.0,93.307
2024-03-27,3.0,29.335
2024-03-27,5.0,51.302
2024-03-27,7.0,73.465
2024-03-27,10.0,91.579
2024-03-28,3.0,29.258
2024-03-28,5.0,51.489
2024-03-28,7.0,73.168
2024-03-28,10.0,91.509
2024-03-29,3.0,29.239
2024-03-29,10.0,91.508
2024-04-01,3.0,29.954
2024-04-01,5.0,52.031
2024-04-01,7.0,74.239
2024-04-01,10.0,92.327
2024-04-02,3.0,30.665
2024-04-02,5.0,52.721
2024-04-02,7.0,74.972
2024-04-02,10.0,92.979
2024-04-03,3.0,29.937
2024-04-03,5.0,52.017
2024-04-03,7.0,74.933
2024-04-03,10.0,92.373
2024-04-04,3.0,30.878
2024-04-04,5.0,53.756
2024-04-04,10.0,93.335
2024-04-05,3.0,30.614
2024-04-05,5.0,52.536
2024-04-05,10.0,92.899
2024-04-08,3.0,29.395
2024-04-08,5.0,51.194
2024-04-08,10.0,91.602
2024-04-09,3.0,29.068
2024-04-09,5.0,50.886
2024-04-09,10.0,91.32
2024-04-10,3.0,30.787
2024-04-10,5.0,53.03
2024-04-10,10.0,93.142
2024-04-11,3.0,30.627
2024-04-11,5.0,52.78
2024-04-11,10.0,92.855
2024-04-12,3.0,32.785
2024-04-12,5.0,54.559
2024-04-12,10.0,94.65
2024-04-15,3.0,35.063
2024-04-15,5.0,57.47
2024-04-15,7.0,77.471
2024-04-15,10.0,97.162
2024-04-16,3.0,35.806
2024-04-16,5.0,57.891
2024-04-16,7.0,78.075
2024-04-16,10.0,97.73
2024-04-17,3.0,35.969
2024-04-17,5.0,57.877
2024-04-17,7.0,77.485
2024-04-17,10.0,97.649
2024-04-18,3.0,35.833
2024-04-18,5.0,57.432
2024-04-18,7.0,78.093
2024-04-18,10.0,97.311
2024-04-19,3.0,35.283
2024-04-19,5.0,56.815
2024-04-19,7.0,77.415
2024-04-19,10.0,96.657
2024-04-22,3.0,32.937
2024-04-22,5.0,54.21
2024-04-22,7.0,74.498
2024-04-22,10.0,94.061
2024-04-23,3.0,30.895
2024-04-23,5.0,52.395
2024-04-23,7.0,73.008
2024-04-23,10.0,92.345
2024-04-24,3.0,31.496
2024-04-24,5.0,53.418
2024-04-24,7.0,73.658
2024-04-24,10.0,93.263
2024-04-25,3.0,31.777
2024-04-25,5.0,53.502
2024-04-25,7.0,74.134
2024-04-25,10.0,93.434
2024-04-26,3.0,30.441
2024-04-26,5.0,51.904
2024-04-26,7.0,72.364
2024-04-26,10.0,91.969
2024-04-29,3.0,30.228
2024-04-29,5.0,51.831
2024-04-29,10.0,91.841
2024-04-30,3.0,31.87
2024-04-30,5.0,53.829
2024-04-30,7.0,74.037
2024-04-30,10.0,93.52
2024-05-01,3.0,31.43
2024-05-01,5.0,53.026
2024-05-01,7.0,73.158
2024-05-01,10.0,93.041
2024-05-02,3.0,30.106
2024-05-02,5.0,51.528
2024-05-02,7.0,72.205
2024-05-02,10.0,91.708
2024-05-03,3.0,29.083
2024-05-03,5.0,50.513
2024-05-03,7.0,70.852
2024-05-03,10.0,90.707
2024-05-06,3.0,28.771
2024-05-06,5.0,50.181
2024-05-06,7.0,70.499
2024-05-06,10.0,90.445
2024-05-07,3.0,28.597
2024-05-07,5.0,50.213
2024-05-07,7.0,70.798
2024-05-07,10.0,90.562
2024-05-08,3.0,28.728
2024-05-08,5.0,50.375
2024-05-08,7.0,70.975
2024-05-08,10.0,90.794
2024-05-09,3.0,28.763
2024-05-09,5.0,50.178
2024-05-09,7.0,70.801
2024-05-09,10.0,90.686
2024-05-10,3.0,28.921
2024-05-10,5.0,50.617
2024-05-10,7.0,71.03
2024-05-10,10.0,91.045
2024-05-13,3.0,29.205
2024-05-13,5.0,50.929
2024-05-13,7.0,71.308
2024-05-13,10.0,91.384
2024-05-14,3.0,28.805
2024-05-14,5.0,50.37
2024-05-14,7.0,70.991
2024-05-14,10.0,90.907
2024-05-15,3.0,27.751
2024-05-15,5.0,49.008
2024-05-15,7.0,69.648
2024-05-15,10.0,89.793
2024-05-16,3.0,27.945
2024-05-16,5.0,49.4
2024-05-16,7.0,69.788
2024-05-16,10.0,89.958
2024-05-17,3.0,27.685
2024-05-17,5.0,48.802
2024-05-17,7.0,69.578
2024-05-17,10.0,89.527
2024-05-20,3.0,27.253
2024-05-20,5.0,48.601
2024-05-20,7.0,69.052
2024-05-20,10.0,89.175
2024-05-21,3.0,27.325
2024-05-21,5.0,48.902
2024-05-21,7.0,69.508
2024-05-21,10.0,89.587
2024-05-22,3.0,27.904
2024-05-22,5.0,49.684
2024-05-22,7.0,70.215
2024-05-22,10.0,90.242
2024-05-23,3.0,28.781
2024-05-23,5.0,50.463
2024-05-23,7.0,71.061
2024-05-23,10.0,90.998
2024-05-24,3.0,27.723
2024-05-24,5.0,49.225
2024-05-24,7.0,69.642
2024-05-24,10.0,89.878
2024-05-27,3.0,27.653
2024-05-27,10.0,89.891
2024-05-28,3.0,28.327
2024-05-28,5.0,49.898
2024-05-28,7.0,70.607
2024-05-28,10.0,90.572
2024-05-29,3.0,29.178
2024-05-29,5.0,50.79
2024-05-29,7.0,71.325
2024-05-29,10.0,91.41
2024-05-30,3.0,29.071
2024-05-30,5.0,50.657
2024-05-30,7.0,70.929
2024-05-30,10.0,91.264
2024-05-31,3.0,28.462
2024-05-31,5.0,49.845
2024-05-31,7.0,70.49
2024-05-31,10.0,90.752
2024-06-03,3.0,28.069
2024-06-03,5.0,49.503
2024-06-03,7.0,70.61
2024-06-03,10.0,90.257
2024-06-04,3.0,29.182
2024-06-04,5.0,50.679
2024-06-04,7.0,71.213
2024-06-04,10.0,91.31
2024-06-05,3.0,28.616
2024-06-05,5.0,49.894
2024-06-05,7.0,70.283
2024-06-05,10.0,90.688
2024-06-06,3.0,29.069
2024-06-06,5.0,50.326
2024-06-06,7.0,70.915
2024-06-06,10.0,90.979
2024-06-07,3.0,28.853
2024-06-07,5.0,50.013
2024-06-07,7.0,70.515
2024-06-07,10.0,90.647
2024-06-10,3.0,28.803
2024-06-10,5.0,50.107
2024-06-10,7.0,70.408
2024-06-10,10.0,90.63
2024-06-11,3.0,29.283
2024-06-11,5.0,50.566
2024-06-11,7.0,71.108
2024-06-11,10.0,91.08
2024-06-12,3.0,28.283
2024-06-12,5.0,49.321
2024-06-12,7.0,69.805
2024-06-12,10.0,89.849
2024-06-13,3.0,29.474
2024-06-13,5.0,51.197
2024-06-13,7.0,71.241
2024-06-13,10.0,91.503
2024-06-14,3.0,31.799
2024-06-14,5.0,53.828
2024-06-14,7.0,74.22
2024-06-14,10.0,94.219
2024-06-17,3.0,31.728
2024-06-17,5.0,53.032
2024-06-17,7.0,73.652
2024-06-17,10.0,93.354
2024-06-18,3.0,31.024
2024-06-18,5.0,52.18
2024-06-18,7.0,72.851
2024-06-18,10.0,92.586
2024-06-19,3.0,30.933
2024-06-19,7.0,72.851
2024-06-20,3.0,31.754
2024-06-20,5.0,53.369
2024-06-20,7.0,74.043
2024-06-20,10.0,93.755
2024-06-21,3.0,31.904
2024-06-21,5.0,53.196
2024-06-21,7.0,73.921
2024-06-21,10.0,93.6
2024-06-24,3.0,31.914
2024-06-24,5.0,53.275
2024-06-24,7.0,73.714
2024-06-24,10.0,93.473
2024-06-25,3.0,32.487
2024-06-25,5.0,53.985
2024-06-25,7.0,74.458
2024-06-25,10.0,94.195
2024-06-26,3.0,32.827
2024-06-26,5.0,54.357
2024-06-26,7.0,74.575
2024-06-26,10.0,94.449
2024-06-27,3.0,32.336
2024-06-27,5.0,53.451
2024-06-27,7.0,74.033
2024-06-27,10.0,93.646
2024-06-28,3.0,32.421
2024-06-28,5.0,53.452
2024-06-28,7.0,74.074
2024-06-28,10.0,93.746
2024-07-01,3.0,31.349
2024-07-01,5.0,52.388
2024-07-01,10.0,92.733
2024-07-02,3.0,29.938
2024-07-02,5.0,50.733
2024-07-02,10.0,91.035
2024-07-03,3.0,29.218
2024-07-03,5.0,50.034
2024-07-03,10.0,90.501
2024-07-04,3.0,29.218
2024-07-05,3.0,29.323
2024-07-05,5.0,49.797
2024-07-05,10.0,90.208
2024-07-08,3.0,27.764
2024-07-08,5.0,49.008
2024-07-08,10.0,89.728
2024-07-09,3.0,28.181
2024-07-09,5.0,49.423
2024-07-09,7.0,70.045
2024-07-09,10.0,90.127
2024-07-10,3.0,27.979
2024-07-10,5.0,48.979
2024-07-10,7.0,69.4
2024-07-10,10.0,89.613
2024-07-11,3.0,27.519
2024-07-11,5.0,48.64
2024-07-11,7.0,69.234
2024-07-11,10.0,89.357
2024-07-12,3.0,27.186
2024-07-12,5.0,48.2
2024-07-12,7.0,68.681
2024-07-12,10.0,89.008
2024-07-15,3.0,27.503
2024-07-15,5.0,48.523
2024-07-15,7.0,69.004
2024-07-15,10.0,89.399
2024-07-16,3.0,27.248
2024-07-16,5.0,48.028
2024-07-16,7.0,68.597
2024-07-16,10.0,89.158
2024-07-17,3.0,28.075
2024-07-17,5.0,49.121
2024-07-17,7.0,69.874
2024-07-17,10.0,90.17
2024-07-18,3.0,29.153
2024-07-18,5.0,50.494
2024-07-18,10.0,91.5
2024-07-19,3.0,29.357
2024-07-19,5.0,50.83
2024-07-19,10.0,91.813
2024-07-22,3.0,28.146
2024-07-22,5.0,49.243
2024-07-22,7.0,69.906
2024-07-22,10.0,90.154
2024-07-23,3.0,28.381
2024-07-23,5.0,49.604
2024-07-23,7.0,70.228
2024-07-23,10.0,90.621
2024-07-24,3.0,29.635
2024-07-24,5.0,51.618
2024-07-24,7.0,72.257
2024-07-24,10.0,92.834
2024-07-25,3.0,30.217
2024-07-25,5.0,52.348
2024-07-25,7.0,73.116
2024-07-25,10.0,93.51
2024-07-26,3.0,29.988
2024-07-26,5.0,51.048
2024-07-26,7.0,71.666
2024-07-26,10.0,92.174
2024-07-29,3.0,30.644
2024-07-29,5.0,51.778
2024-07-29,7.0,71.885
2024-07-29,10.0,92.806
2024-07-30,3.0,31.657
2024-07-30,5.0,52.52
2024-07-30,7.0,72.79
2024-07-30,10.0,93.676
2024-07-31,3.0,30.501
2024-07-31,5.0,51.809
2024-07-31,7.0,71.463
2024-07-31,10.0,92.78
2024-08-01,3.0,33.149
2024-08-01,5.0,54.609
2024-08-01,7.0,74.998
2024-08-01,10.0,95.589
2024-08-02,3.0,36.971
2024-08-02,5.0,58.268
2024-08-02,7.0,78.139
2024-08-02,10.0,99.04
2024-08-05,3.0,39.901
2024-08-05,5.0,60.777
2024-08-05,10.0,102.947
2024-08-06,3.0,38.648
2024-08-06,5.0,60.375
2024-08-06,7.0,79.934
2024-08-06,10.0,100.218
2024-08-07,3.0,39.851
2024-08-07,5.0,61.12
2024-08-07,7.0,80.811
2024-08-07,10.0,101.665
2024-08-08,3.0,36.655
2024-08-08,5.0,57.793
2024-08-08,7.0,77.873
2024-08-08,10.0,98.84
2024-08-09,3.0,36.505
2024-08-09,5.0,57.718
2024-08-09,7.0,77.607
2024-08-09,10.0,98.712
2024-08-12,3.0,38.411
2024-08-12,5.0,59.51
2024-08-12,10.0,99.534
2024-08-13,3.0,36.685
2024-08-13,5.0,57.63
2024-08-13,10.0,98.293
2024-08-14,3.0,34.741
2024-08-14,5.0,55.24
2024-08-14,7.0,75.387
2024-08-14,10.0,96.941
2024-08-15,3.0,31.436
2024-08-15,5.0,52.186
2024-08-15,7.0,72.116
2024-08-15,10.0,95.387
2024-08-16,3.0,30.07
2024-08-16,5.0,50.979
2024-08-16,7.0,70.917
2024-08-16,10.0,93.715
2024-08-19,3.0,29.829
2024-08-19,5.0,50.79
2024-08-19,7.0,70.644
2024-08-19,10.0,93.05
2024-08-20,3.0,30.38
2024-08-20,5.0,51.213
2024-08-20,7.0,71.293
2024-08-20,10.0,93.399
2024-08-21,3.0,29.643
2024-08-21,5.0,50.548
2024-08-21,7.0,70.603
2024-08-21,10.0,92.621
2024-08-22,3.0,30.232
2024-08-22,5.0,51.198
2024-08-22,7.0,71.707
2024-08-22,10.0,92.483
2024-08-23,3.0,28.184
2024-08-23,5.0,49.208
2024-08-23,10.0,90.521
2024-08-26,3.0,28.379
2024-08-26,5.0,49.464
2024-08-26,10.0,91.091
2024-08-27,3.0,28.33
2024-08-27,5.0,49.238
2024-08-27,10.0,90.95
2024-08-28,3.0,28.693
2024-08-28,5.0,49.9
2024-08-28,7.0,70.441
2024-08-28,10.0,91.671
2024-08-29,3.0,28.558
2024-08-29,5.0,49.63
2024-08-29,10.0,91.502
2024-08-30,3.0,28.355
2024-08-30,5.0,49.259
2024-08-30,10.0,91.131
2024-09-02,3.0,28.023
2024-09-02,10.0,91.193
2024-09-03,3.0,30.589
2024-09-03,5.0,52.108
2024-09-03,7.0,72.619
2024-09-03,10.0,93.906
2024-09-04,3.0,30.57
2024-09-04,5.0,51.969
2024-09-04,7.0,72.496
2024-09-04,10.0,93.791
2024-09-05,3.0,30.44
2024-09-05,5.0,51.75
2024-09-05,7.0,72.447
2024-09-05,10.0,93.433
2024-09-06,3.0,32.486
2024-09-06,5.0,54.02
2024-09-06,7.0,74.363
2024-09-06,10.0,95.529
2024-09-09,3.0,30.737
2024-09-09,5.0,51.645
2024-09-09,7.0,72.082
2024-09-09,10.0,93.316
2024-09-10,3.0,31.562
2024-09-10,5.0,53.036
2024-09-10,7.0,73.482
2024-09-10,10.0,94.854
2024-09-11,3.0,30.721
2024-09-11,5.0,51.824
2024-09-11,7.0,72.545
2024-09-11,10.0,93.551
2024-09-12,3.0,29.999
2024-09-12,5.0,50.888
2024-09-12,7.0,71.136
2024-09-12,10.0,92.467
2024-09-13,3.0,28.886
2024-09-13,5.0,49.823
2024-09-13,7.0,70.329
2024-09-13,10.0,91.41
2024-09-16,3.0,28.604
2024-09-16,5.0,49.299
2024-09-16,7.0,69.79
2024-09-16,10.0,90.965
2024-09-17,3.0,28.659
2024-09-17,5.0,49.53
2024-09-17,7.0,69.996
2024-09-17,10.0,91.135
2024-09-18,3.0,28.327
2024-09-18,5.0,49.162
2024-09-18,7.0,69.527
2024-09-18,10.0,90.794
2024-09-19,3.0,27.027
2024-09-19,5.0,47.691
2024-09-19,7.0,68.169
2024-09-19,10.0,89.564
2024-09-20,3.0,31.984
2024-09-20,5.0,52.23
2024-09-20,7.0,71.495
2024-09-20,10.0,90.963
2024-09-23,3.0,32.319
2024-09-23,5.0,52.986
2024-09-23,7.0,73.272
